"lratio"	"variance"	"var_hat_vk"	"n.spectra"	"n.na1"	"n.na2"	"p.value.rat"	"p.value.sample"	"p.value"	"is.significant"	"ac"	"r1"	"r2"	"class1"	"class2"	"zscore"
"11"	0.0574309921801693	0.00608654175158251	2.64325341633407e-05	76	0	0	0.23082244176654	NA	1	0	"A0A075B5P6, A0A075B6A0, P01872"	"126"	"127"	"126"	"127"	0.485175608929161
"770"	0.0226349673784459	0.00566187008661961	1.74761020978458e-05	78	0	0	0.381777670014832	NA	1	0	"A0A075B5P6, A0A075B6A0, P01872"	"126"	"128"	"126"	"128"	0.238505022952951
"1529"	-0.00495185198725959	0.00634285123539482	2.73322659323731e-05	73	0	0	0.475211188396787	NA	1	0	"A0A075B5P6, A0A075B6A0, P01872"	"126"	"129"	"126"	"129"	0.0429408187964629
"2288"	0.513909531000476	0.113837146677957	0.00851283932816877	79	0	0	0.0638597152659485	NA	1	0	"A0A075B5P6, A0A075B6A0, P01872"	"126"	"130"	"126"	"130"	3.7211725165642
"3047"	0.483043743382665	0.108218978236514	0.00601664194620064	79	0	0	0.0710022200652537	NA	1	0	"A0A075B5P6, A0A075B6A0, P01872"	"126"	"131"	"126"	"131"	3.50236355888334
"160"	0.0622854754995986	0.0128969158301403	1.17212026091375e-06	5	0	0	0.291688524024851	NA	1	0	"A0A075B5P6, P01872"	"126"	"127"	"126"	"127"	0.519589259679176
"919"	0.0304245925288329	0.0128511125403359	3.19280620602356e-07	5	0	0	0.394202403603698	NA	1	0	"A0A075B5P6, P01872"	"126"	"128"	"126"	"128"	0.293726026252322
"1678"	0.0726207260630353	0.0154538375263293	1.31801971453916e-06	4	0	0	0.279551539287153	NA	1	0	"A0A075B5P6, P01872"	"126"	"129"	"126"	"129"	0.592856316109358
"2437"	0.62803771522833	0.0876996664951473	0.00209557483736125	5	0	0	0.0169719827084594	NA	1	0	"A0A075B5P6, P01872"	"126"	"130"	"126"	"130"	4.53023235142475
"3196"	0.56028127683056	0.0727869568974641	0.00290732255938466	5	0	0	0.0189133994350963	NA	1	0	"A0A075B5P6, P01872"	"126"	"131"	"126"	"131"	4.04990390992958
"315"	0.112164427261252	0.0725289913733552	8.23068090604907e-11	2	0	0	0.338527584885552	NA	1	0	"A0A075B5P7, A0A075B5Q2, A0A075B5R5, A0A075B5R9, A0A0A6YVX8, A0A0A6YWG4, P01806, P01807, P01808, P01809, P01810, P01812, P18524, P18530"	"126"	"127"	"126"	"127"	0.873183393751548
"1074"	-0.0474062078372302	0.0724913175726842	1.72685527185817e-09	2	0	0	0.430118382906056	NA	1	0	"A0A075B5P7, A0A075B5Q2, A0A075B5R5, A0A075B5R9, A0A0A6YVX8, A0A0A6YWG4, P01806, P01807, P01808, P01809, P01810, P01812, P18524, P18530"	"126"	"128"	"126"	"128"	-0.258020020679549
"1833"	-0.163195615340809	0.121603940968083	Inf	1	0	0	0.319896607149834	NA	1	0	"A0A075B5P7, A0A075B5Q2, A0A075B5R5, A0A075B5R9, A0A0A6YVX8, A0A0A6YWG4, P01806, P01807, P01808, P01809, P01810, P01812, P18524, P18530"	"126"	"129"	"126"	"129"	-1.07885634211277
"2592"	0.0564443755914603	0.0724954108044976	1.93247974205695e-09	2	0	0	0.416975974569982	NA	1	0	"A0A075B5P7, A0A075B5Q2, A0A075B5R5, A0A075B5R9, A0A0A6YVX8, A0A0A6YWG4, P01806, P01807, P01808, P01809, P01810, P01812, P18524, P18530"	"126"	"130"	"126"	"130"	0.478181439524538
"3351"	-0.0763401475488894	0.0729569697214678	5.37332619539094e-10	2	0	0	0.388729905442016	NA	1	0	"A0A075B5P7, A0A075B5Q2, A0A075B5R5, A0A075B5R9, A0A0A6YVX8, A0A0A6YWG4, P01806, P01807, P01808, P01809, P01810, P01812, P18524, P18530"	"126"	"131"	"126"	"131"	-0.463134021601914
"316"	0.139135233634547	0.166065713820406	Inf	1	0	0	0.366391291568493	NA	1	0	"A0A075B5R2, P84751"	"126"	"127"	"126"	"127"	1.06438065407831
"1075"	0.110944135160408	0.164435219797722	Inf	1	0	0	0.392198235918963	NA	1	0	"A0A075B5R2, P84751"	"126"	"128"	"126"	"128"	0.864532688123746
"1834"	0.0765462710209457	0.164622259098077	Inf	1	0	0	0.42517966385979	NA	1	0	"A0A075B5R2, P84751"	"126"	"129"	"126"	"129"	0.620684681003377
"2593"	0.751463037445709	0.163241720500069	Inf	1	0	0	0.0314490960784298	NA	1	0	"A0A075B5R2, P84751"	"126"	"130"	"126"	"130"	5.40520001595393
"3352"	0.621142055538395	0.16357131380527	Inf	1	0	0	0.0622925483366977	NA	1	0	"A0A075B5R2, P84751"	"126"	"131"	"126"	"131"	4.48134870951159
"317"	-0.0374374239540529	0.119940038370025	Inf	1	0	0	0.45695836455198	NA	1	0	"A0A075B5R3, A0A0A6YX91"	"126"	"127"	"126"	"127"	-0.187350863040262
"1076"	-0.00251259068562071	0.1196811872312	Inf	1	0	0	0.497102556014164	NA	1	0	"A0A075B5R3, A0A0A6YX91"	"126"	"128"	"126"	"128"	0.060232851954071
"1835"	0.0184039656000081	0.119668510509321	Inf	1	0	0	0.478785797715638	NA	1	0	"A0A075B5R3, A0A0A6YX91"	"126"	"129"	"126"	"129"	0.208511260909709
"2594"	0.329313272207248	0.119593084652633	Inf	1	0	0	0.170482203281947	NA	1	0	"A0A075B5R3, A0A0A6YX91"	"126"	"130"	"126"	"130"	2.41256132936657
"3353"	0.24020547346208	0.119683433568006	Inf	1	0	0	0.243737666262233	NA	1	0	"A0A075B5R3, A0A0A6YX91"	"126"	"131"	"126"	"131"	1.78087213335151
"318"	0.0534519756017836	0.0699350991275242	1.46321910966226e-12	2	0	0	0.419910205817699	NA	1	0	"A0A075B5R4, A0A075B5R7, A0A075B5R9, A0A075B5S3, A0A0A6YVR1"	"126"	"127"	"126"	"127"	0.456968181310853
"1077"	0.010676205392026	0.0699209610241751	1.42580787538393e-14	2	0	0	0.483897054961149	NA	1	0	"A0A075B5R4, A0A075B5R7, A0A075B5R9, A0A075B5S3, A0A0A6YVR1"	"126"	"128"	"126"	"128"	0.153728820971565
"1836"	0.0490402580800632	0.0699196090128367	7.54636851755578e-12	2	0	0	0.42643362395996	NA	1	0	"A0A075B5R4, A0A075B5R7, A0A075B5R9, A0A075B5S3, A0A0A6YVR1"	"126"	"129"	"126"	"129"	0.425693317229528
"2595"	0.459660985666821	0.125611387503801	3.02743992285755e-07	2	0	0	0.0973242448355422	NA	1	0	"A0A075B5R4, A0A075B5R7, A0A075B5R9, A0A075B5S3, A0A0A6YVR1"	"126"	"130"	"126"	"130"	3.33660213698605
"3354"	0.394705270014524	0.124625794676137	2.98437126849822e-07	2	0	0	0.131768570961283	NA	1	0	"A0A075B5R4, A0A075B5R7, A0A075B5R9, A0A075B5S3, A0A0A6YVR1"	"126"	"131"	"126"	"131"	2.87612814509308
"319"	-0.0868011462531442	0.117256025669067	Inf	1	0	0	0.399945460433032	NA	1	0	"A0A075B5R4, A0A075B5R9"	"126"	"127"	"126"	"127"	-0.537292512262234
"1078"	-0.145854412545773	0.117244021591989	Inf	1	0	0	0.335066566663001	NA	1	0	"A0A075B5R4, A0A075B5R9"	"126"	"128"	"126"	"128"	-0.955923774977353
"1837"	-0.165859779051896	0.117245270266602	Inf	1	0	0	0.314055250403137	NA	1	0	"A0A075B5R4, A0A075B5R9"	"126"	"129"	"126"	"129"	-1.09774271857374
"2596"	0.189529122027053	0.117235061159628	Inf	1	0	0	0.289947641300067	NA	1	0	"A0A075B5R4, A0A075B5R9"	"126"	"130"	"126"	"130"	1.42162519710391
"3355"	0.141524911713621	0.117241349587709	Inf	1	0	0	0.339683974236955	NA	1	0	"A0A075B5R4, A0A075B5R9"	"126"	"131"	"126"	"131"	1.08132118953944
"320"	0.145122647040963	0.117190411203881	Inf	1	0	0	0.335810211643808	NA	1	0	"A0A075B5R5, P01806, P01807, P01808, P01809, P01812"	"126"	"127"	"126"	"127"	1.10682569720776
"1079"	0.0443532103400326	0.117188443000351	Inf	1	0	0	0.448455891679533	NA	1	0	"A0A075B5R5, P01806, P01807, P01808, P01809, P01812"	"126"	"128"	"126"	"128"	0.392466624838087
"1838"	0.0267433505295944	0.117188731415557	Inf	1	0	0	0.468865536717969	NA	1	0	"A0A075B5R5, P01806, P01807, P01808, P01809, P01812"	"126"	"129"	"126"	"129"	0.267629536028318
"2597"	0.048252060410106	0.117190496260527	Inf	1	0	0	0.44395413314082	NA	1	0	"A0A075B5R5, P01806, P01807, P01808, P01809, P01812"	"126"	"130"	"126"	"130"	0.420105748470703
"3356"	0.0891520980472409	0.117193635147798	Inf	1	0	0	0.397268701362505	NA	1	0	"A0A075B5R5, P01806, P01807, P01808, P01809, P01812"	"126"	"131"	"126"	"131"	0.710047956176608
"321"	-0.0771500506418483	0.0192546510589867	1.44814833917733e-05	3	0	0	0.289108229026308	NA	1	0	"A0A075B5R7"	"126"	"127"	"126"	"127"	-0.468875461081351
"1080"	-0.0927908853925766	0.0144789529309223	1.43728468588221e-05	4	0	0	0.220310130163567	NA	1	0	"A0A075B5R7"	"126"	"128"	"126"	"128"	-0.579754042617715
"1839"	-0.11577197875671	0.0144814563811378	5.89269680848404e-07	4	0	0	0.168012415524751	NA	1	0	"A0A075B5R7"	"126"	"129"	"126"	"129"	-0.74266804784696
"2598"	0.618940556698958	0.0763385941398786	0.0032131831341662	4	0	0	0.0125406329178841	NA	1	0	"A0A075B5R7"	"126"	"130"	"126"	"130"	4.46574218515013
"3357"	0.499288056033081	0.0691642219354626	0.0026640067822579	4	0	0	0.028815173461566	NA	1	0	"A0A075B5R7"	"126"	"131"	"126"	"131"	3.61752022241292
"322"	0.0960399413338466	0.117737867922353	Inf	1	0	0	0.389779362445758	NA	1	0	"A0A075B5S1, A0A0B4J1J4, A0A0B4J1J5, A0A0B4J1P3"	"126"	"127"	"126"	"127"	0.758876187254751
"1081"	0.0767077590332965	0.117708798975953	Inf	1	0	0	0.411541687274872	NA	1	0	"A0A075B5S1, A0A0B4J1J4, A0A0B4J1J5, A0A0B4J1P3"	"126"	"128"	"126"	"128"	0.621829476791451
"1840"	0.044254008688374	0.117712376758377	Inf	1	0	0	0.448684483491854	NA	1	0	"A0A075B5S1, A0A0B4J1J4, A0A0B4J1J5, A0A0B4J1P3"	"126"	"129"	"126"	"129"	0.391763379864449
"2599"	0.022066347570366	0.117733135287731	Inf	1	0	0	0.474361542848625	NA	1	0	"A0A075B5S1, A0A0B4J1J4, A0A0B4J1J5, A0A0B4J1P3"	"126"	"130"	"126"	"130"	0.234474051540095
"3358"	0.0714154192867351	0.117756951317111	Inf	1	0	0	0.417570461237906	NA	1	0	"A0A075B5S1, A0A0B4J1J4, A0A0B4J1J5, A0A0B4J1P3"	"126"	"131"	"126"	"131"	0.584311842121733
"323"	0.00023161680759376	0.119508905284716	Inf	1	0	0	0.499732711686598	NA	1	0	"A0A075B5S6, A0A075B5T0, P18531, P18532"	"126"	"127"	"126"	"127"	0.0796866623892789
"1082"	0.0502103740787527	0.119312015553071	Inf	1	0	0	0.442212469869737	NA	1	0	"A0A075B5S6, A0A075B5T0, P18531, P18532"	"126"	"128"	"126"	"128"	0.433988322210747
"1841"	-0.00938399865815231	0.119340281560366	Inf	1	0	0	0.489164447356131	NA	1	0	"A0A075B5S6, A0A075B5T0, P18531, P18532"	"126"	"129"	"126"	"129"	0.0115211315571473
"2600"	0.0770654875581958	0.119351783182635	Inf	1	0	0	0.411739652424001	NA	1	0	"A0A075B5S6, A0A075B5T0, P18531, P18532"	"126"	"130"	"126"	"130"	0.624365430405696
"3359"	0.0602828294028557	0.119489784221689	Inf	1	0	0	0.430778435285102	NA	1	0	"A0A075B5S6, A0A075B5T0, P18531, P18532"	"126"	"131"	"126"	"131"	0.505392411360971
"324"	0.126946968699948	0.134385570037263	Inf	1	0	0	0.36456057431175	NA	1	0	"A0A075B5S9, A0A0A6YWH6, A0A0B4J1J4, A0A0B4J1J5"	"126"	"127"	"126"	"127"	0.977977495367436
"1083"	0.00409235285002296	0.133994348073587	Inf	1	0	0	0.495540041152846	NA	1	0	"A0A075B5S9, A0A0A6YWH6, A0A0B4J1J4, A0A0B4J1J5"	"126"	"128"	"126"	"128"	0.107055593964426
"1842"	-0.0594112088631329	0.134231011257049	Inf	1	0	0	0.435590190417256	NA	1	0	"A0A075B5S9, A0A0A6YWH6, A0A0B4J1J4, A0A0B4J1J5"	"126"	"129"	"126"	"129"	-0.343124013293031
"2601"	0.436210126797887	0.13338409762507	Inf	1	0	0	0.116164036526452	NA	1	0	"A0A075B5S9, A0A0A6YWH6, A0A0B4J1J4, A0A0B4J1J5"	"126"	"130"	"126"	"130"	3.1703579429493
"3360"	0.400222309461994	0.133630232068228	Inf	1	0	0	0.136794321423689	NA	1	0	"A0A075B5S9, A0A0A6YWH6, A0A0B4J1J4, A0A0B4J1J5"	"126"	"131"	"126"	"131"	2.9152386860562
"325"	-0.0871637557635347	0.117791854971103	Inf	1	0	0	0.399760296853564	NA	1	0	"A0A075B5T2, A0A075B5T3, A0A0A6YWS9, J3QK03, P01796, P01797, P01798, P01799, P01800, P01801, P01802"	"126"	"127"	"126"	"127"	-0.539863067402319
"1084"	-0.0953844762615148	0.0701142845417547	2.36404299948856e-13	2	0	0	0.35933925547664	NA	1	0	"A0A075B5T2, A0A075B5T3, A0A0A6YWS9, J3QK03, P01796, P01797, P01798, P01799, P01800, P01801, P01802"	"126"	"128"	"126"	"128"	-0.598140125024228
"1843"	-0.113910540151071	0.0701170247019789	6.82997235339702e-12	2	0	0	0.333531649913034	NA	1	0	"A0A075B5T2, A0A075B5T3, A0A0A6YWS9, J3QK03, P01796, P01797, P01798, P01799, P01800, P01801, P01802"	"126"	"129"	"126"	"129"	-0.729472225788888
"2602"	0.0224433642286312	0.0701130768283585	1.07933701870115e-12	2	0	0	0.466226291436558	NA	1	0	"A0A075B5T2, A0A075B5T3, A0A0A6YWS9, J3QK03, P01796, P01797, P01798, P01799, P01800, P01801, P01802"	"126"	"130"	"126"	"130"	0.237146739599924
"3361"	0.00646685057795173	0.070149097544225	9.28880179902608e-15	2	0	0	0.490260230071705	NA	1	0	"A0A075B5T2, A0A075B5T3, A0A0A6YWS9, J3QK03, P01796, P01797, P01798, P01799, P01800, P01801, P01802"	"126"	"131"	"126"	"131"	0.123888515233018
"326"	NA	Inf	NA	0	0	0	NA	NA	1	0	"A0A075B5T4, A0A075B5U5, A0A075B5U6, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5V3, A0A075B5V5, A0A075B5V6, A0A075B5V7, A0A075B5V9, A0A075B5W1, A0A075B5W2, A0A075B5W3, A0A075B5W6, A0A075B5X0, A0A075B5X3, A0A075B5X5, A0A075B5X7, A0A075B5X9, A0A0A6YWK5, A0A0A6YWX0, A0A0A6YWX2, A0A0A6YX66, A0A0A6YXC3, A0A0A6YXE0, A0A0A6YXN5, A0A0A6YXT2, A0A0A6YY38, A0A0G2JFS5, P01748, P01749, P01751, P01753, P01754, P01755, P01756, P01757, P01758, P06330"	"126"	"127"	"126"	"127"	NA
"1085"	-0.0364759383289783	0.123295785835208	Inf	1	0	0	0.458632250039019	NA	1	0	"A0A075B5T4, A0A075B5U5, A0A075B5U6, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5V3, A0A075B5V5, A0A075B5V6, A0A075B5V7, A0A075B5V9, A0A075B5W1, A0A075B5W2, A0A075B5W3, A0A075B5W6, A0A075B5X0, A0A075B5X3, A0A075B5X5, A0A075B5X7, A0A075B5X9, A0A0A6YWK5, A0A0A6YWX0, A0A0A6YWX2, A0A0A6YX66, A0A0A6YXC3, A0A0A6YXE0, A0A0A6YXN5, A0A0A6YXT2, A0A0A6YY38, A0A0G2JFS5, P01748, P01749, P01751, P01753, P01754, P01755, P01756, P01757, P01758, P06330"	"126"	"128"	"126"	"128"	-0.180534848167979
"1844"	-0.200948645061498	0.123665675382397	Inf	1	0	0	0.283855232217072	NA	1	0	"A0A075B5T4, A0A075B5U5, A0A075B5U6, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5V3, A0A075B5V5, A0A075B5V6, A0A075B5V7, A0A075B5V9, A0A075B5W1, A0A075B5W2, A0A075B5W3, A0A075B5W6, A0A075B5X0, A0A075B5X3, A0A075B5X5, A0A075B5X7, A0A075B5X9, A0A0A6YWK5, A0A0A6YWX0, A0A0A6YWX2, A0A0A6YX66, A0A0A6YXC3, A0A0A6YXE0, A0A0A6YXN5, A0A0A6YXT2, A0A0A6YY38, A0A0G2JFS5, P01748, P01749, P01751, P01753, P01754, P01755, P01756, P01757, P01758, P06330"	"126"	"129"	"126"	"129"	-1.34648926905328
"2603"	0.492463423195176	0.122980456729639	Inf	1	0	0	0.0801166762375946	NA	1	0	"A0A075B5T4, A0A075B5U5, A0A075B5U6, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5V3, A0A075B5V5, A0A075B5V6, A0A075B5V7, A0A075B5V9, A0A075B5W1, A0A075B5W2, A0A075B5W3, A0A075B5W6, A0A075B5X0, A0A075B5X3, A0A075B5X5, A0A075B5X7, A0A075B5X9, A0A0A6YWK5, A0A0A6YWX0, A0A0A6YWX2, A0A0A6YX66, A0A0A6YXC3, A0A0A6YXE0, A0A0A6YXN5, A0A0A6YXT2, A0A0A6YY38, A0A0G2JFS5, P01748, P01749, P01751, P01753, P01754, P01755, P01756, P01757, P01758, P06330"	"126"	"130"	"126"	"130"	3.56914009305069
"3362"	0.482716419936622	0.123035778824891	Inf	1	0	0	0.084382407675781	NA	1	0	"A0A075B5T4, A0A075B5U5, A0A075B5U6, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5V3, A0A075B5V5, A0A075B5V6, A0A075B5V7, A0A075B5V9, A0A075B5W1, A0A075B5W2, A0A075B5W3, A0A075B5W6, A0A075B5X0, A0A075B5X3, A0A075B5X5, A0A075B5X7, A0A075B5X9, A0A0A6YWK5, A0A0A6YWX0, A0A0A6YWX2, A0A0A6YX66, A0A0A6YXC3, A0A0A6YXE0, A0A0A6YXN5, A0A0A6YXT2, A0A0A6YY38, A0A0G2JFS5, P01748, P01749, P01751, P01753, P01754, P01755, P01756, P01757, P01758, P06330"	"126"	"131"	"126"	"131"	3.50004314824163
"327"	-0.059048758043736	0.117936590532317	Inf	1	0	0	0.431740861732463	NA	1	0	"A0A075B5U4, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5V4, A0A075B5V6, A0A0A6YW32, A0A0A6YWK5, A0A0A6YXN4, A0A0A6YY38, P01756, P01757, P01758, P06330"	"126"	"127"	"126"	"127"	-0.340554583120543
"1086"	-0.153576444159794	0.117888076645403	Inf	1	0	0	0.327332665444247	NA	1	0	"A0A075B5U4, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5V4, A0A075B5V6, A0A0A6YW32, A0A0A6YWK5, A0A0A6YXN4, A0A0A6YY38, P01756, P01757, P01758, P06330"	"126"	"128"	"126"	"128"	-1.01066560465506
"1845"	-0.211825709348467	0.117911228232795	Inf	1	0	0	0.268656753462326	NA	1	0	"A0A075B5U4, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5V4, A0A075B5V6, A0A0A6YW32, A0A0A6YWK5, A0A0A6YXN4, A0A0A6YY38, P01756, P01757, P01758, P06330"	"126"	"129"	"126"	"129"	-1.42359726735643
"2604"	0.232858962489599	0.117830823562784	Inf	1	0	0	0.248770113329246	NA	1	0	"A0A075B5U4, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5V4, A0A075B5V6, A0A0A6YW32, A0A0A6YWK5, A0A0A6YXN4, A0A0A6YY38, P01756, P01757, P01758, P06330"	"126"	"130"	"126"	"130"	1.72879238640373
"3363"	0.147078009423451	0.117870062971606	Inf	1	0	0	0.334181210485581	NA	1	0	"A0A075B5U4, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5V4, A0A075B5V6, A0A0A6YW32, A0A0A6YWK5, A0A0A6YXN4, A0A0A6YY38, P01756, P01757, P01758, P06330"	"126"	"131"	"126"	"131"	1.12068734914738
"328"	-0.0286281176056603	0.0194656317037151	8.02551083119798e-07	3	0	0	0.418711407295701	NA	1	0	"A0A075B5U4, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5Y4, A0A0A6YVW3, A0A0A6YWK5, A0A0A6YXA5, A0A0A6YXN4"	"126"	"127"	"126"	"127"	-0.124901293832737
"1087"	-0.0898821196686161	0.0194431008630609	3.10795336092042e-06	3	0	0	0.259593101995	NA	1	0	"A0A075B5U4, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5Y4, A0A0A6YVW3, A0A0A6YWK5, A0A0A6YXA5, A0A0A6YXN4"	"126"	"128"	"126"	"128"	-0.559133671478041
"1846"	-0.114677945680729	0.0194458296960796	6.22879359228274e-06	3	0	0	0.205433493701335	NA	1	0	"A0A075B5U4, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5Y4, A0A0A6YVW3, A0A0A6YWK5, A0A0A6YXA5, A0A0A6YXN4"	"126"	"129"	"126"	"129"	-0.734912398129282
"2605"	0.254179675981363	0.0194285204353684	1.82091061416704e-06	3	0	0	0.0341090232885005	NA	1	0	"A0A075B5U4, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5Y4, A0A0A6YVW3, A0A0A6YWK5, A0A0A6YXA5, A0A0A6YXN4"	"126"	"130"	"126"	"130"	1.87993588398463
"3364"	0.232883120120881	0.0194391717687365	2.28485961636617e-06	3	0	0	0.0474282428291491	NA	1	0	"A0A075B5U4, A0A075B5U7, A0A075B5V0, A0A075B5V1, A0A075B5V2, A0A075B5Y4, A0A0A6YVW3, A0A0A6YWK5, A0A0A6YXA5, A0A0A6YXN4"	"126"	"131"	"126"	"131"	1.72896364093921
"329"	0.0410527753247907	0.121331656040379	Inf	1	0	0	0.453090474021426	NA	1	0	"A0A075B5U6, A0A0A6YX66"	"126"	"127"	"126"	"127"	0.369069692463623
"1088"	0.0902254769954292	0.121039738504084	Inf	1	0	0	0.397687452031696	NA	1	0	"A0A075B5U6, A0A0A6YX66"	"126"	"128"	"126"	"128"	0.717657187852723
"1847"	0.0932587832041296	0.12103732227882	Inf	1	0	0	0.394327023978722	NA	1	0	"A0A075B5U6, A0A0A6YX66"	"126"	"129"	"126"	"129"	0.739160432094242
"2606"	0.179555775152252	0.121050603857429	Inf	1	0	0	0.302899737225898	NA	1	0	"A0A075B5U6, A0A0A6YX66"	"126"	"130"	"126"	"130"	1.35092369221163
"3365"	0.378426863560168	0.121015394354723	Inf	1	0	0	0.138334740560707	NA	1	0	"A0A075B5U6, A0A0A6YX66"	"126"	"131"	"126"	"131"	2.76072978905283
"330"	-0.0385756876716128	0.117369416354947	Inf	1	0	0	0.455174067225544	NA	1	0	"A0A075B5W1, A0A075B5W6, A0A075B5X3, A0A075B5X9, A0A075B5Y1, A0A0G2JGK2, P01750, P01751, P01753, P01754, P06328"	"126"	"127"	"126"	"127"	-0.195420065766892
"1089"	-0.00283135147700975	0.117344850244363	Inf	1	0	0	0.496702636028058	NA	1	0	"A0A075B5W1, A0A075B5W6, A0A075B5X3, A0A075B5X9, A0A075B5Y1, A0A0G2JGK2, P01750, P01751, P01753, P01754, P06328"	"126"	"128"	"126"	"128"	0.0579731423566034
"1848"	-0.0500696860085723	0.117347903010737	Inf	1	0	0	0.441896389589143	NA	1	0	"A0A075B5W1, A0A075B5W6, A0A075B5X3, A0A075B5X9, A0A075B5Y1, A0A0G2JGK2, P01750, P01751, P01753, P01754, P06328"	"126"	"129"	"126"	"129"	-0.276901537318405
"2607"	0.197028318205929	0.117340196209173	Inf	1	0	0	0.282584126017601	NA	1	0	"A0A075B5W1, A0A075B5W6, A0A075B5X3, A0A075B5X9, A0A075B5Y1, A0A0G2JGK2, P01750, P01751, P01753, P01754, P06328"	"126"	"130"	"126"	"130"	1.47478733635213
"3366"	0.182607139215909	0.11734853184794	Inf	1	0	0	0.296994822389556	NA	1	0	"A0A075B5W1, A0A075B5W6, A0A075B5X3, A0A075B5X9, A0A075B5Y1, A0A0G2JGK2, P01750, P01751, P01753, P01754, P06328"	"126"	"131"	"126"	"131"	1.37255494939971
"331"	NA	Inf	NA	0	0	0	NA	NA	1	0	"A0A075B5W6"	"126"	"127"	"126"	"127"	NA
"1090"	0.187461703185629	0.122913868134933	Inf	1	0	0	0.296427838515163	NA	1	0	"A0A075B5W6"	"126"	"128"	"126"	"128"	1.40696917188326
"1849"	0.163467350497996	0.122928604063497	Inf	1	0	0	0.320523774125235	NA	1	0	"A0A075B5W6"	"126"	"129"	"126"	"129"	1.23687212570329
"2608"	0.363566867243187	0.122876858131596	Inf	1	0	0	0.149828706433289	NA	1	0	"A0A075B5W6"	"126"	"130"	"126"	"130"	2.65538660631856
"3367"	0.408852503410268	0.122930171637866	Inf	1	0	0	0.121786128054047	NA	1	0	"A0A075B5W6"	"126"	"131"	"126"	"131"	2.97641851939749
"332"	-0.0744751447621304	0.139225706965157	Inf	1	0	0	0.420898312954216	NA	1	0	"A0A075B5X4"	"126"	"127"	"126"	"127"	-0.449912932903462
"1091"	-0.12326926275979	0.13757899815318	Inf	1	0	0	0.369817392776532	NA	1	0	"A0A075B5X4"	"126"	"128"	"126"	"128"	-0.795816631594894
"1850"	NA	Inf	NA	0	0	0	NA	NA	1	0	"A0A075B5X4"	"126"	"129"	"126"	"129"	NA
"2609"	1.05321944768662	0.136024874758958	Inf	1	0	0	0.00214723139350833	NA	1	0	"A0A075B5X4"	"126"	"130"	"126"	"130"	7.54436479010124
"3368"	1.02382278437579	0.136041872127276	Inf	1	0	0	0.0027532862769557	NA	1	0	"A0A075B5X4"	"126"	"131"	"126"	"131"	7.33597052075736
"333"	0.041969699207832	0.117126293173082	Inf	1	0	0	0.451198714861015	NA	1	0	"A0A075B663, A0A075B664, P01723, P01726, P01727, P01728, P01729"	"126"	"127"	"126"	"127"	0.375569807140923
"1092"	0.0766700290665083	0.117125018005082	Inf	1	0	0	0.411368060903015	NA	1	0	"A0A075B663, A0A075B664, P01723, P01726, P01727, P01728, P01729"	"126"	"128"	"126"	"128"	0.621562007358677
"1851"	0.0410292414817128	0.117125135750564	Inf	1	0	0	0.452286731334697	NA	1	0	"A0A075B663, A0A075B664, P01723, P01726, P01727, P01728, P01729"	"126"	"129"	"126"	"129"	0.368902859990794
"2610"	0.0408436974853199	0.117125616986408	Inf	1	0	0	0.45250157442506	NA	1	0	"A0A075B663, A0A075B664, P01723, P01726, P01727, P01728, P01729"	"126"	"130"	"126"	"130"	0.367587530249095
"3369"	0.0970238059051551	0.117126188436494	Inf	1	0	0	0.388397231625596	NA	1	0	"A0A075B663, A0A075B664, P01723, P01726, P01727, P01728, P01729"	"126"	"131"	"126"	"131"	0.765850847484154
"88"	0.0453617479110247	0.00960421057690391	2.24459338671404e-06	6	0	0	0.321728810449594	NA	1	0	"A0A075B6A3, A0A0A6YXW6"	"126"	"127"	"126"	"127"	0.39961619307277
"847"	-0.119463426625438	0.00960370088192427	1.38653679633155e-05	6	0	0	0.111415731139529	NA	1	0	"A0A075B6A3, A0A0A6YXW6"	"126"	"128"	"126"	"128"	-0.768836887939135
"1606"	-0.180209155649245	0.0122693960179543	7.39312635777166e-05	6	0	0	0.0518774181885009	NA	1	0	"A0A075B6A3, A0A0A6YXW6"	"126"	"129"	"126"	"129"	-1.19946609513272
